Timestamp,SOC (%),Power (MW),Frequency Regulation Signal (Hz),Operational Mode,Market Price (GBP/MWh)
2024-02-04 04:45:00,83.91,-38.89,50.079,Energy Arbitrage,39.35
2024-02-04 05:00:00,84.87,-7.68,49.951,Frequency Regulation,62.48
2024-02-04 05:15:00,85.28,-3.29,49.968,Frequency Regulation,50.8
2024-02-04 05:30:00,85.54,-2.07,50.083,Frequency Regulation,49.28
2024-02-04 05:45:00,86.05,-4.08,50.133,Frequency Regulation,58.44
2024-02-04 06:00:00,87.05,-8.05,49.944,Frequency Regulation,30.07
2024-02-04 06:15:00,87.7,-5.17,50.042,Frequency Regulation,70.34
2024-02-04 06:30:00,87.76,-0.47,49.948,Frequency Regulation,91.83
2024-02-04 06:45:00,88.79,-8.26,50.0,Frequency Regulation,77.99
2024-02-04 07:00:00,83.41,43.06,50.081,Peak Shaving,89.0
2024-02-04 07:15:00,78.86,36.39,50.09,Peak Shaving,64.7
2024-02-04 07:30:00,73.59,42.14,49.951,Peak Shaving,62.4
2024-02-04 07:45:00,69.51,32.67,49.983,Peak Shaving,72.79
2024-02-04 08:00:00,63.77,45.89,50.064,Peak Shaving,52.13
2024-02-04 08:15:00,59.99,30.26,49.944,Peak Shaving,103.46
2024-02-04 08:30:00,55.22,38.16,50.013,Peak Shaving,40.5
2024-02-04 08:45:00,50.35,38.99,49.946,Peak Shaving,69.24
2024-02-04 09:00:00,45.76,36.67,49.952,Peak Shaving,68.67
2024-02-04 09:15:00,40.77,39.94,49.985,Peak Shaving,86.36
2024-02-04 09:30:00,36.76,32.1,49.988,Peak Shaving,79.46
2024-02-04 09:45:00,32.55,33.68,50.002,Peak Shaving,70.43
2024-02-04 10:00:00,31.64,7.27,50.002,Frequency Regulation,57.78
2024-02-04 10:15:00,30.6,8.31,49.928,Frequency Regulation,42.65
2024-02-04 10:30:00,29.56,8.31,50.12,Frequency Regulation,48.77
2024-02-04 10:45:00,30.05,-3.92,49.882,Frequency Regulation,60.58
2024-02-04 11:00:00,30.92,-6.93,49.986,Frequency Regulation,45.94
2024-02-04 11:15:00,31.78,-6.91,49.99,Frequency Regulation,39.76
2024-02-04 11:30:00,32.6,-6.58,49.984,Frequency Regulation,46.19
2024-02-04 11:45:00,31.82,6.23,49.944,Frequency Regulation,40.63
2024-02-04 12:00:00,36.51,-37.5,50.027,Peak Shaving,32.75
2024-02-04 12:15:00,39.89,-27.04,50.128,Peak Shaving,37.19
2024-02-04 12:30:00,44.8,-39.29,50.01,Peak Shaving,37.81
2024-02-04 12:45:00,48.69,-31.11,50.037,Peak Shaving,33.54
2024-02-04 13:00:00,52.67,-31.84,50.011,Peak Shaving,41.76
2024-02-04 13:15:00,56.82,-33.17,49.919,Peak Shaving,39.94
2024-02-04 13:30:00,60.7,-31.06,49.926,Peak Shaving,22.04
2024-02-04 13:45:00,64.08,-27.05,49.977,Peak Shaving,40.59
2024-02-04 14:00:00,69.07,-39.89,50.075,Peak Shaving,38.79
2024-02-04 14:15:00,73.68,-36.87,50.004,Peak Shaving,37.98
2024-02-04 14:30:00,77.6,-31.37,49.976,Peak Shaving,37.42
2024-02-04 14:45:00,81.56,-31.71,49.963,Peak Shaving,29.51
2024-02-04 15:00:00,80.67,7.13,49.864,Frequency Regulation,23.99
2024-02-04 15:15:00,81.16,-3.89,50.328,Frequency Regulation,35.34
2024-02-04 15:30:00,80.38,6.22,50.115,Frequency Regulation,39.72
2024-02-04 15:45:00,79.71,5.34,50.081,Frequency Regulation,65.14
2024-02-04 16:00:00,79.14,4.53,50.01,Frequency Regulation,41.53
2024-02-04 16:15:00,80.16,-8.14,49.844,Frequency Regulation,60.37
2024-02-04 16:30:00,80.24,-0.65,50.031,Frequency Regulation,52.93
2024-02-04 16:45:00,79.22,8.21,49.953,Frequency Regulation,74.24
2024-02-04 17:00:00,78.82,3.19,50.118,Frequency Regulation,57.71
2024-02-04 17:15:00,79.4,-4.64,49.801,Frequency Regulation,83.54
2024-02-04 17:30:00,78.36,8.33,49.907,Frequency Regulation,77.74
2024-02-04 17:45:00,79.19,-6.65,50.036,Frequency Regulation,96.18
2024-02-04 18:00:00,74.11,40.6,50.005,Energy Arbitrage,102.92
2024-02-04 18:15:00,69.74,34.99,49.968,Energy Arbitrage,81.79
2024-02-04 18:30:00,64.27,43.79,50.009,Energy Arbitrage,101.2
2024-02-04 18:45:00,59.34,39.44,50.061,Energy Arbitrage,92.47
2024-02-04 19:00:00,54.64,37.56,49.958,Energy Arbitrage,107.65
2024-02-04 19:15:00,49.17,43.79,49.944,Energy Arbitrage,96.2
2024-02-04 19:30:00,44.23,39.51,49.991,Energy Arbitrage,91.62
2024-02-04 19:45:00,39.9,34.66,50.034,Energy Arbitrage,73.57
2024-02-04 20:00:00,33.68,49.71,50.063,Energy Arbitrage,60.07
2024-02-04 20:15:00,29.04,37.11,49.921,Energy Arbitrage,83.62
2024-02-04 20:30:00,22.85,49.56,50.024,Energy Arbitrage,76.06
2024-02-04 20:45:00,17.86,39.89,50.012,Energy Arbitrage,67.38
2024-02-04 21:00:00,12.09,46.21,49.913,Energy Arbitrage,55.08
2024-02-04 21:15:00,10.0,16.69,49.991,Energy Arbitrage,47.54
2024-02-04 21:30:00,10.0,0.0,49.965,Energy Arbitrage,47.61
2024-02-04 21:45:00,10.0,0.0,49.907,Energy Arbitrage,48.28
2024-02-04 22:00:00,10.0,0.0,49.963,Frequency Regulation,32.92
2024-02-04 22:15:00,10.0,0.0,50.015,Frequency Regulation,23.75
2024-02-04 22:30:00,10.79,-6.29,50.154,Frequency Regulation,38.21
2024-02-04 22:45:00,10.98,-1.53,50.12,Frequency Regulation,41.69
2024-02-04 23:00:00,10.27,5.69,49.835,Frequency Regulation,44.63
2024-02-04 23:15:00,10.65,-3.09,50.011,Frequency Regulation,30.21
2024-02-04 23:30:00,10.0,5.22,50.009,Frequency Regulation,40.27
2024-02-04 23:45:00,11.12,-8.95,50.067,Frequency Regulation,47.47
2024-02-05 00:00:00,11.66,-4.31,49.983,Frequency Regulation,43.97
2024-02-05 00:15:00,11.73,-0.55,49.94,Frequency Regulation,45.13
2024-02-05 00:30:00,12.79,-8.51,49.853,Frequency Regulation,55.23
2024-02-05 00:45:00,12.63,1.25,49.955,Frequency Regulation,36.55
2024-02-05 01:00:00,17.64,-40.07,50.048,Energy Arbitrage,28.53
2024-02-05 01:15:00,22.17,-36.27,49.924,Energy Arbitrage,30.59
2024-02-05 01:30:00,26.65,-35.83,50.017,Energy Arbitrage,37.26
2024-02-05 01:45:00,30.9,-33.94,49.987,Energy Arbitrage,38.09
2024-02-05 02:00:00,36.33,-43.47,49.998,Energy Arbitrage,44.78
2024-02-05 02:15:00,40.53,-33.61,49.968,Energy Arbitrage,37.33
2024-02-05 02:30:00,44.78,-33.99,49.927,Energy Arbitrage,42.1
2024-02-05 02:45:00,49.7,-39.34,49.994,Energy Arbitrage,27.98
2024-02-05 03:00:00,55.08,-43.05,49.955,Energy Arbitrage,42.46
2024-02-05 03:15:00,60.52,-43.53,49.952,Energy Arbitrage,33.29
2024-02-05 03:30:00,64.35,-30.69,49.968,Energy Arbitrage,32.84
2024-02-05 03:45:00,69.01,-37.22,50.037,Energy Arbitrage,55.8
2024-02-05 04:00:00,73.04,-32.3,50.02,Energy Arbitrage,39.02
2024-02-05 04:15:00,77.94,-39.14,50.036,Energy Arbitrage,37.16
2024-02-05 04:30:00,82.34,-35.25,50.027,Energy Arbitrage,49.96
2024-02-05 04:45:00,87.56,-41.77,50.028,Energy Arbitrage,59.38
2024-02-05 05:00:00,88.18,-4.95,49.902,Frequency Regulation,62.78
2024-02-05 05:15:00,87.47,5.69,49.915,Frequency Regulation,67.15
2024-02-05 05:30:00,88.31,-6.68,50.038,Frequency Regulation,61.82
2024-02-05 05:45:00,88.27,0.25,50.027,Frequency Regulation,79.24
2024-02-05 06:00:00,88.27,0.05,49.876,Frequency Regulation,82.63
2024-02-05 06:15:00,88.36,-0.73,50.025,Frequency Regulation,104.81
2024-02-05 06:30:00,87.45,7.3,50.037,Frequency Regulation,100.33
2024-02-05 06:45:00,87.29,1.24,50.065,Frequency Regulation,107.78
2024-02-05 07:00:00,83.31,31.88,50.0,Peak Shaving,103.48
2024-02-05 07:15:00,78.95,34.85,50.01,Peak Shaving,75.88
2024-02-05 07:30:00,75.16,30.31,49.91,Peak Shaving,86.82
2024-02-05 07:45:00,70.37,38.38,50.024,Peak Shaving,89.85
2024-02-05 08:00:00,65.82,36.32,50.058,Peak Shaving,80.77
2024-02-05 08:15:00,61.52,34.41,50.072,Peak Shaving,116.29
2024-02-05 08:30:00,57.03,35.98,50.052,Peak Shaving,73.42
2024-02-05 08:45:00,53.04,31.87,50.041,Peak Shaving,105.86
2024-02-05 09:00:00,48.94,32.8,49.997,Peak Shaving,88.24
2024-02-05 09:15:00,44.29,37.19,49.939,Peak Shaving,94.48
2024-02-05 09:30:00,40.02,34.18,49.984,Peak Shaving,86.76
2024-02-05 09:45:00,35.5,36.17,50.083,Peak Shaving,73.38
2024-02-05 10:00:00,36.5,-7.99,50.023,Frequency Regulation,81.17
2024-02-05 10:15:00,35.59,7.3,50.082,Frequency Regulation,73.76
2024-02-05 10:30:00,35.62,-0.26,50.138,Frequency Regulation,52.5
2024-02-05 10:45:00,36.33,-5.72,50.003,Frequency Regulation,36.93
2024-02-05 11:00:00,36.66,-2.61,50.066,Frequency Regulation,56.35
2024-02-05 11:15:00,37.34,-5.42,50.083,Frequency Regulation,47.44
2024-02-05 11:30:00,37.05,2.34,49.932,Frequency Regulation,39.94
2024-02-05 11:45:00,37.73,-5.47,50.099,Frequency Regulation,47.21
2024-02-05 12:00:00,41.51,-30.22,49.965,Peak Shaving,45.34
2024-02-05 12:15:00,45.24,-29.83,50.046,Peak Shaving,47.96
2024-02-05 12:30:00,49.54,-34.4,49.955,Peak Shaving,37.27
2024-02-05 12:45:00,53.22,-29.47,49.982,Peak Shaving,23.63
2024-02-05 13:00:00,57.44,-33.75,49.974,Peak Shaving,42.01
2024-02-05 13:15:00,61.23,-30.3,49.991,Peak Shaving,38.47
2024-02-05 13:30:00,65.79,-36.52,50.016,Peak Shaving,35.61
2024-02-05 13:45:00,69.38,-28.68,50.034,Peak Shaving,44.85
2024-02-05 14:00:00,74.01,-37.07,49.926,Peak Shaving,36.77
2024-02-05 14:15:00,78.84,-38.67,49.989,Peak Shaving,30.52
2024-02-05 14:30:00,82.6,-30.06,50.061,Peak Shaving,25.71
2024-02-05 14:45:00,86.01,-27.28,50.053,Peak Shaving,29.03
2024-02-05 15:00:00,85.82,1.56,50.065,Frequency Regulation,32.63
2024-02-05 15:15:00,85.08,5.87,50.019,Frequency Regulation,55.53
2024-02-05 15:30:00,85.65,-4.51,50.04,Frequency Regulation,43.2
2024-02-05 15:45:00,85.06,4.66,49.963,Frequency Regulation,54.9
2024-02-05 16:00:00,84.32,5.96,50.135,Frequency Regulation,57.41
2024-02-05 16:15:00,85.05,-5.88,49.805,Frequency Regulation,72.26
2024-02-05 16:30:00,84.91,1.12,50.188,Frequency Regulation,89.21
2024-02-05 16:45:00,85.17,-2.04,50.119,Frequency Regulation,76.23
2024-02-05 17:00:00,85.31,-1.14,49.829,Frequency Regulation,100.99
2024-02-05 17:15:00,85.82,-4.04,49.784,Frequency Regulation,93.85
2024-02-05 17:30:00,86.81,-7.97,50.135,Frequency Regulation,108.31
2024-02-05 17:45:00,87.01,-1.55,49.891,Frequency Regulation,103.72
2024-02-05 18:00:00,82.52,35.93,49.976,Energy Arbitrage,121.45
2024-02-05 18:15:00,76.44,48.62,49.995,Energy Arbitrage,115.68
2024-02-05 18:30:00,70.63,46.45,49.992,Energy Arbitrage,108.44
2024-02-05 18:45:00,64.57,48.53,50.046,Energy Arbitrage,111.41
2024-02-05 19:00:00,58.46,48.85,50.024,Energy Arbitrage,126.25
2024-02-05 19:15:00,54.13,34.66,50.006,Energy Arbitrage,81.31
2024-02-05 19:30:00,48.15,47.8,49.997,Energy Arbitrage,126.27
2024-02-05 19:45:00,43.37,38.29,50.018,Energy Arbitrage,101.14
2024-02-05 20:00:00,37.25,48.92,49.983,Energy Arbitrage,87.72
2024-02-05 20:15:00,32.21,40.29,49.969,Energy Arbitrage,89.79
2024-02-05 20:30:00,27.62,36.79,49.955,Energy Arbitrage,60.13
2024-02-05 20:45:00,21.39,49.82,50.011,Energy Arbitrage,60.63
2024-02-05 21:00:00,16.11,42.25,50.096,Energy Arbitrage,65.46
2024-02-05 21:15:00,10.12,47.89,50.005,Energy Arbitrage,45.36
2024-02-05 21:30:00,10.0,0.98,50.012,Energy Arbitrage,45.98
2024-02-05 21:45:00,10.0,0.0,50.022,Energy Arbitrage,53.65
2024-02-05 22:00:00,10.0,0.0,49.964,Frequency Regulation,53.31
2024-02-05 22:15:00,10.0,0.0,50.014,Frequency Regulation,49.36
2024-02-05 22:30:00,10.24,-1.89,49.792,Frequency Regulation,27.28
2024-02-05 22:45:00,10.14,0.79,49.948,Frequency Regulation,43.21
2024-02-05 23:00:00,10.0,1.1,49.988,Frequency Regulation,31.71
2024-02-05 23:15:00,10.0,0.0,49.945,Frequency Regulation,47.84
2024-02-05 23:30:00,10.0,0.0,50.105,Frequency Regulation,36.83
2024-02-05 23:45:00,10.97,-7.79,50.32,Frequency Regulation,30.36
2024-02-06 00:00:00,10.13,6.74,50.163,Frequency Regulation,35.28
2024-02-06 00:15:00,11.2,-8.57,50.01,Frequency Regulation,42.29
2024-02-06 00:30:00,11.8,-4.75,50.132,Frequency Regulation,41.17
2024-02-06 00:45:00,12.6,-6.46,50.12,Frequency Regulation,45.36
2024-02-06 01:00:00,17.92,-42.52,49.982,Energy Arbitrage,51.04
2024-02-06 01:15:00,23.2,-42.27,49.947,Energy Arbitrage,51.07
2024-02-06 01:30:00,27.11,-31.27,50.006,Energy Arbitrage,37.72
2024-02-06 01:45:00,31.62,-36.04,50.001,Energy Arbitrage,44.24
2024-02-06 02:00:00,35.52,-31.2,49.951,Energy Arbitrage,36.28
2024-02-06 02:15:00,40.32,-38.43,50.042,Energy Arbitrage,29.5
2024-02-06 02:30:00,45.33,-40.07,50.008,Energy Arbitrage,45.26
2024-02-06 02:45:00,50.46,-41.04,50.042,Energy Arbitrage,41.38
2024-02-06 03:00:00,54.34,-31.04,49.966,Energy Arbitrage,41.89
2024-02-06 03:15:00,59.4,-40.48,50.085,Energy Arbitrage,40.61
2024-02-06 03:30:00,63.89,-35.89,50.035,Energy Arbitrage,43.9
2024-02-06 03:45:00,67.71,-30.61,50.003,Energy Arbitrage,34.06
2024-02-06 04:00:00,73.07,-42.84,50.04,Energy Arbitrage,34.74
2024-02-06 04:15:00,77.54,-35.76,50.001,Energy Arbitrage,57.91
2024-02-06 04:30:00,81.3,-30.09,50.086,Energy Arbitrage,49.88
2024-02-06 04:45:00,85.6,-34.39,50.053,Energy Arbitrage,50.82
2024-02-06 05:00:00,85.55,0.33,49.97,Frequency Regulation,51.58
2024-02-06 05:15:00,86.2,-5.15,50.016,Frequency Regulation,57.17
2024-02-06 05:30:00,86.48,-2.27,50.037,Frequency Regulation,63.96
2024-02-06 05:45:00,87.04,-4.44,49.993,Frequency Regulation,97.07
2024-02-06 06:00:00,87.73,-5.55,50.12,Frequency Regulation,70.21
2024-02-06 06:15:00,87.46,2.14,49.863,Frequency Regulation,74.32
2024-02-06 06:30:00,88.28,-6.51,50.035,Frequency Regulation,71.09
2024-02-06 06:45:00,88.32,-0.31,50.101,Frequency Regulation,93.56
2024-02-06 07:00:00,84.1,33.71,50.011,Peak Shaving,106.66
2024-02-06 07:15:00,79.49,36.91,49.891,Peak Shaving,79.02
2024-02-06 07:30:00,74.55,39.46,50.025,Peak Shaving,118.06
2024-02-06 07:45:00,69.13,43.36,50.033,Peak Shaving,79.17
2024-02-06 08:00:00,63.89,41.94,50.047,Peak Shaving,100.86
2024-02-06 08:15:00,59.8,32.76,50.031,Peak Shaving,123.74
2024-02-06 08:30:00,54.5,42.35,50.089,Peak Shaving,90.48
2024-02-06 08:45:00,50.4,32.81,50.042,Peak Shaving,70.13
2024-02-06 09:00:00,44.79,44.92,49.96,Peak Shaving,73.73
2024-02-06 09:15:00,40.55,33.85,49.953,Peak Shaving,97.43
2024-02-06 09:30:00,36.6,31.66,50.109,Peak Shaving,96.37
2024-02-06 09:45:00,32.75,30.8,50.064,Peak Shaving,72.4
2024-02-06 10:00:00,31.94,6.45,49.926,Frequency Regulation,87.06
2024-02-06 10:15:00,33.05,-8.85,50.052,Frequency Regulation,47.94
2024-02-06 10:30:00,33.06,-0.11,49.79,Frequency Regulation,69.28
2024-02-06 10:45:00,33.53,-3.76,49.929,Frequency Regulation,51.51
2024-02-06 11:00:00,32.49,8.31,50.121,Frequency Regulation,38.91
2024-02-06 11:15:00,32.1,3.09,50.263,Frequency Regulation,57.08
2024-02-06 11:30:00,32.57,-3.73,50.164,Frequency Regulation,55.01
2024-02-06 11:45:00,33.46,-7.1,50.026,Frequency Regulation,51.56
2024-02-06 12:00:00,37.13,-29.39,49.98,Peak Shaving,46.04
2024-02-06 12:15:00,41.27,-33.12,50.026,Peak Shaving,48.37
2024-02-06 12:30:00,46.15,-38.99,50.078,Peak Shaving,41.33
2024-02-06 12:45:00,49.74,-28.78,50.033,Peak Shaving,42.32
2024-02-06 13:00:00,53.61,-30.92,50.026,Peak Shaving,32.41
2024-02-06 13:15:00,57.86,-34.0,49.964,Peak Shaving,24.35
2024-02-06 13:30:00,62.05,-33.51,50.041,Peak Shaving,44.55
2024-02-06 13:45:00,65.96,-31.33,50.0,Peak Shaving,33.48
2024-02-06 14:00:00,70.94,-39.85,50.059,Peak Shaving,34.93
2024-02-06 14:15:00,74.31,-26.93,50.016,Peak Shaving,33.63
2024-02-06 14:30:00,78.53,-33.77,50.029,Peak Shaving,44.46
2024-02-06 14:45:00,83.22,-37.51,49.963,Peak Shaving,37.37
2024-02-06 15:00:00,82.44,6.26,49.989,Frequency Regulation,51.78
2024-02-06 15:15:00,83.25,-6.5,49.99,Frequency Regulation,40.81
2024-02-06 15:30:00,83.52,-2.13,50.015,Frequency Regulation,36.72
2024-02-06 15:45:00,84.54,-8.21,49.836,Frequency Regulation,46.4
2024-02-06 16:00:00,83.86,5.5,50.125,Frequency Regulation,48.96
2024-02-06 16:15:00,84.25,-3.12,50.125,Frequency Regulation,77.11
2024-02-06 16:30:00,83.18,8.51,49.956,Frequency Regulation,87.17
2024-02-06 16:45:00,83.59,-3.26,49.858,Frequency Regulation,83.95
2024-02-06 17:00:00,84.48,-7.14,50.094,Frequency Regulation,84.7
2024-02-06 17:15:00,84.13,2.83,49.987,Frequency Regulation,124.42
2024-02-06 17:30:00,84.09,0.32,50.223,Frequency Regulation,127.52
2024-02-06 17:45:00,83.16,7.44,49.942,Frequency Regulation,95.66
2024-02-06 18:00:00,78.05,40.84,50.012,Energy Arbitrage,129.37
2024-02-06 18:15:00,72.7,42.81,49.979,Energy Arbitrage,137.05
2024-02-06 18:30:00,68.41,34.38,50.03,Energy Arbitrage,85.77
2024-02-06 18:45:00,63.23,41.42,49.92,Energy Arbitrage,142.62
2024-02-06 19:00:00,57.84,43.13,50.018,Energy Arbitrage,86.85
2024-02-06 19:15:00,52.89,39.59,49.918,Energy Arbitrage,115.92
2024-02-06 19:30:00,48.32,36.57,50.114,Energy Arbitrage,109.02
2024-02-06 19:45:00,43.56,38.09,49.939,Energy Arbitrage,93.28
2024-02-06 20:00:00,38.14,43.35,50.028,Energy Arbitrage,86.01
2024-02-06 20:15:00,32.79,42.77,49.994,Energy Arbitrage,72.71
2024-02-06 20:30:00,26.83,47.7,50.083,Energy Arbitrage,94.89
2024-02-06 20:45:00,21.72,40.84,50.072,Energy Arbitrage,66.59
2024-02-06 21:00:00,15.56,49.3,50.053,Energy Arbitrage,69.25
2024-02-06 21:15:00,10.09,43.78,49.885,Energy Arbitrage,47.92
2024-02-06 21:30:00,10.0,0.71,49.975,Energy Arbitrage,51.02
2024-02-06 21:45:00,10.0,0.0,50.065,Energy Arbitrage,55.97
2024-02-06 22:00:00,10.0,0.0,50.118,Frequency Regulation,48.08
2024-02-06 22:15:00,10.0,0.0,49.889,Frequency Regulation,39.05
2024-02-06 22:30:00,10.0,0.0,49.961,Frequency Regulation,41.26
2024-02-06 22:45:00,10.0,0.0,49.98,Frequency Regulation,30.32
2024-02-06 23:00:00,10.89,-7.15,49.8,Frequency Regulation,42.41
2024-02-06 23:15:00,10.28,4.92,49.92,Frequency Regulation,45.05
2024-02-06 23:30:00,10.42,-1.14,50.112,Frequency Regulation,39.68
2024-02-06 23:45:00,10.0,3.37,49.993,Frequency Regulation,54.62
2024-02-07 00:00:00,10.63,-5.08,50.116,Frequency Regulation,34.85
2024-02-07 00:15:00,10.05,4.67,49.841,Frequency Regulation,40.69
2024-02-07 00:30:00,10.38,-2.67,50.013,Frequency Regulation,36.31
2024-02-07 00:45:00,10.79,-3.28,50.116,Frequency Regulation,36.26
2024-02-07 01:00:00,14.61,-30.54,50.083,Energy Arbitrage,29.87
2024-02-07 01:15:00,18.88,-34.18,50.054,Energy Arbitrage,32.93
2024-02-07 01:30:00,23.26,-35.0,49.931,Energy Arbitrage,31.33
2024-02-07 01:45:00,27.76,-36.03,49.96,Energy Arbitrage,35.58
2024-02-07 02:00:00,32.46,-37.61,49.978,Energy Arbitrage,38.77
2024-02-07 02:15:00,36.61,-33.18,50.0,Energy Arbitrage,26.17
2024-02-07 02:30:00,41.88,-42.18,49.947,Energy Arbitrage,33.16
2024-02-07 02:45:00,46.58,-37.58,49.936,Energy Arbitrage,47.07
2024-02-07 03:00:00,51.05,-35.76,50.091,Energy Arbitrage,35.87
2024-02-07 03:15:00,56.36,-42.47,50.041,Energy Arbitrage,36.25
2024-02-07 03:30:00,61.3,-39.49,50.076,Energy Arbitrage,48.71
2024-02-07 03:45:00,66.52,-41.81,49.929,Energy Arbitrage,41.6
2024-02-07 04:00:00,71.52,-39.94,50.014,Energy Arbitrage,50.44
2024-02-07 04:15:00,75.47,-31.67,50.107,Energy Arbitrage,38.73
2024-02-07 04:30:00,80.36,-39.11,50.013,Energy Arbitrage,41.02
2024-02-07 04:45:00,85.66,-42.34,49.971,Energy Arbitrage,49.51
2024-02-07 05:00:00,85.52,1.05,50.065,Frequency Regulation,33.22
2024-02-07 05:15:00,85.73,-1.67,49.896,Frequency Regulation,54.14
2024-02-07 05:30:00,86.29,-4.46,50.176,Frequency Regulation,40.66
2024-02-07 05:45:00,85.31,7.82,49.817,Frequency Regulation,64.19
2024-02-07 06:00:00,86.38,-8.57,49.873,Frequency Regulation,78.32
2024-02-07 06:15:00,86.02,2.94,49.934,Frequency Regulation,100.35
2024-02-07 06:30:00,85.79,1.83,50.027,Frequency Regulation,77.57
2024-02-07 06:45:00,86.6,-6.49,49.966,Frequency Regulation,93.95
2024-02-07 07:00:00,81.15,43.63,50.1,Peak Shaving,81.25
2024-02-07 07:15:00,76.22,39.37,49.975,Peak Shaving,116.72
2024-02-07 07:30:00,71.53,37.56,49.976,Peak Shaving,76.67
2024-02-07 07:45:00,66.13,43.16,49.981,Peak Shaving,104.53
2024-02-07 08:00:00,60.62,44.12,50.014,Peak Shaving,67.99
2024-02-07 08:15:00,55.21,43.26,50.016,Peak Shaving,100.07
2024-02-07 08:30:00,51.17,32.31,50.006,Peak Shaving,118.71
2024-02-07 08:45:00,45.7,43.79,50.042,Peak Shaving,72.89
2024-02-07 09:00:00,40.22,43.82,49.95,Peak Shaving,89.67
2024-02-07 09:15:00,35.24,39.89,49.931,Peak Shaving,66.93
2024-02-07 09:30:00,30.48,38.01,50.012,Peak Shaving,108.01
2024-02-07 09:45:00,24.83,45.28,49.982,Peak Shaving,52.26
2024-02-07 10:00:00,24.68,1.12,50.041,Frequency Regulation,54.43
2024-02-07 10:15:00,23.93,6.06,50.042,Frequency Regulation,59.91
2024-02-07 10:30:00,24.97,-8.33,50.053,Frequency Regulation,60.63
2024-02-07 10:45:00,24.51,3.65,49.863,Frequency Regulation,54.54
2024-02-07 11:00:00,23.81,5.59,49.904,Frequency Regulation,39.25
2024-02-07 11:15:00,24.35,-4.28,50.001,Frequency Regulation,54.89
2024-02-07 11:30:00,23.44,7.25,50.028,Frequency Regulation,43.15
2024-02-07 11:45:00,24.38,-7.48,50.155,Frequency Regulation,38.88
2024-02-07 12:00:00,27.69,-26.52,49.958,Peak Shaving,32.74
2024-02-07 12:15:00,32.26,-36.55,50.029,Peak Shaving,46.91
2024-02-07 12:30:00,35.54,-26.24,50.047,Peak Shaving,44.69
2024-02-07 12:45:00,39.08,-28.29,49.976,Peak Shaving,22.15
2024-02-07 13:00:00,42.48,-27.23,49.996,Peak Shaving,31.17
2024-02-07 13:15:00,46.39,-31.26,50.048,Peak Shaving,45.48
2024-02-07 13:30:00,50.23,-30.76,49.979,Peak Shaving,33.83
2024-02-07 13:45:00,55.08,-38.79,50.074,Peak Shaving,43.46
2024-02-07 14:00:00,58.54,-27.68,49.976,Peak Shaving,43.87
2024-02-07 14:15:00,62.49,-31.58,49.978,Peak Shaving,57.73
2024-02-07 14:30:00,67.4,-39.3,49.928,Peak Shaving,39.74
2024-02-07 14:45:00,71.41,-32.08,49.984,Peak Shaving,40.87
2024-02-07 15:00:00,70.84,4.57,50.024,Frequency Regulation,58.87
2024-02-07 15:15:00,70.19,5.24,50.087,Frequency Regulation,53.49
2024-02-07 15:30:00,71.23,-8.33,50.12,Frequency Regulation,43.2
2024-02-07 15:45:00,70.25,7.81,49.994,Frequency Regulation,51.7
2024-02-07 16:00:00,69.16,8.72,49.912,Frequency Regulation,67.64
2024-02-07 16:15:00,68.82,2.74,50.376,Frequency Regulation,74.5
2024-02-07 16:30:00,67.98,6.69,50.11,Frequency Regulation,42.54
2024-02-07 16:45:00,68.93,-7.56,49.906,Frequency Regulation,77.75
2024-02-07 17:00:00,68.74,1.54,49.889,Frequency Regulation,97.36
2024-02-07 17:15:00,69.28,-4.34,50.127,Frequency Regulation,76.32
2024-02-07 17:30:00,68.58,5.61,49.836,Frequency Regulation,102.11
2024-02-07 17:45:00,69.02,-3.5,50.085,Frequency Regulation,81.1
2024-02-07 18:00:00,63.95,40.5,50.009,Energy Arbitrage,124.02
2024-02-07 18:15:00,58.83,40.95,50.053,Energy Arbitrage,118.21
2024-02-07 18:30:00,53.67,41.31,50.003,Energy Arbitrage,115.68
2024-02-07 18:45:00,49.02,37.23,49.986,Energy Arbitrage,104.17
2024-02-07 19:00:00,44.58,35.5,50.051,Energy Arbitrage,99.11
2024-02-07 19:15:00,38.8,46.27,49.981,Energy Arbitrage,115.52
2024-02-07 19:30:00,33.34,43.64,49.914,Energy Arbitrage,84.88
2024-02-07 19:45:00,28.71,37.07,50.017,Energy Arbitrage,72.54
2024-02-07 20:00:00,23.36,42.75,49.985,Energy Arbitrage,89.78
2024-02-07 20:15:00,18.22,41.13,50.031,Energy Arbitrage,53.42
2024-02-07 20:30:00,13.44,38.28,49.978,Energy Arbitrage,52.26
2024-02-07 20:45:00,10.0,27.5,49.998,Energy Arbitrage,86.03
2024-02-07 21:00:00,10.0,0.0,49.969,Energy Arbitrage,55.19
2024-02-07 21:15:00,10.0,0.0,49.957,Energy Arbitrage,71.03
2024-02-07 21:30:00,10.0,0.0,50.132,Energy Arbitrage,51.55
2024-02-07 21:45:00,10.0,0.0,50.017,Energy Arbitrage,35.34
2024-02-07 22:00:00,10.42,-3.39,49.876,Frequency Regulation,25.18
2024-02-07 22:15:00,10.0,3.39,50.164,Frequency Regulation,39.18
2024-02-07 22:30:00,10.01,-0.05,49.84,Frequency Regulation,37.91
2024-02-07 22:45:00,10.82,-6.52,49.809,Frequency Regulation,47.55
